date,Value,District,Keyword
2018-12,11,Tel Aviv District,ליכוד
2019-01,33,Tel Aviv District,ליכוד
2019-02,100,Tel Aviv District,ליכוד
2019-03,34,Tel Aviv District,ליכוד
2019-04,66,Tel Aviv District,ליכוד
2019-05,16,Tel Aviv District,ליכוד
2019-06,7,Tel Aviv District,ליכוד
2019-07,7,Tel Aviv District,ליכוד
2019-08,11,Tel Aviv District,ליכוד
2019-09,49,Tel Aviv District,ליכוד
2019-10,13,Tel Aviv District,ליכוד
2019-11,16,Tel Aviv District,ליכוד
2019-12,35,Tel Aviv District,ליכוד
2020-01,13,Tel Aviv District,ליכוד
2020-02,24,Tel Aviv District,ליכוד
2020-03,28,Tel Aviv District,ליכוד
2020-04,9,Tel Aviv District,ליכוד
2020-05,13,Tel Aviv District,ליכוד
2020-06,9,Tel Aviv District,ליכוד
2020-07,13,Tel Aviv District,ליכוד
2020-08,11,Tel Aviv District,ליכוד
2020-09,11,Tel Aviv District,ליכוד
2020-10,18,Tel Aviv District,ליכוד
2020-11,12,Tel Aviv District,ליכוד
2020-12,17,Tel Aviv District,ליכוד
2021-01,11,Tel Aviv District,ליכוד
2021-02,15,Tel Aviv District,ליכוד
2021-03,32,Tel Aviv District,ליכוד
2021-04,13,Tel Aviv District,ליכוד
2021-05,11,Tel Aviv District,ליכוד
2021-06,15,Tel Aviv District,ליכוד
2021-07,8,Tel Aviv District,ליכוד
2021-08,5,Tel Aviv District,ליכוד
2021-09,6,Tel Aviv District,ליכוד
2021-10,6,Tel Aviv District,ליכוד
2021-11,4,Tel Aviv District,ליכוד
2021-12,5,Tel Aviv District,ליכוד
2022-01,12,Tel Aviv District,ליכוד
2022-02,7,Tel Aviv District,ליכוד
2022-03,6,Tel Aviv District,ליכוד
2022-04,7,Tel Aviv District,ליכוד
2022-05,10,Tel Aviv District,ליכוד
2022-06,16,Tel Aviv District,ליכוד
2022-07,34,Tel Aviv District,ליכוד
2022-08,64,Tel Aviv District,ליכוד
2022-09,18,Tel Aviv District,ליכוד
2022-10,36,Tel Aviv District,ליכוד
2022-11,39,Tel Aviv District,ליכוד
2022-12,14,Tel Aviv District,ליכוד
2014-01,21,Center District,ממשלה
2014-02,12,Center District,ממשלה
2014-03,15,Center District,ממשלה
2014-04,14,Center District,ממשלה
2014-05,25,Center District,ממשלה
2014-06,0,Center District,ממשלה
2014-07,14,Center District,ממשלה
2014-08,21,Center District,ממשלה
2014-09,17,Center District,ממשלה
2014-10,18,Center District,ממשלה
2014-11,24,Center District,ממשלה
2014-12,19,Center District,ממשלה
2015-01,19,Center District,ממשלה
2015-02,26,Center District,ממשלה
2015-03,48,Center District,ממשלה
2015-04,20,Center District,ממשלה
2015-05,27,Center District,ממשלה
2015-06,18,Center District,ממשלה
2015-07,17,Center District,ממשלה
2015-08,0,Center District,ממשלה
2015-09,17,Center District,ממשלה
2015-10,20,Center District,ממשלה
2015-11,18,Center District,ממשלה
2015-12,27,Center District,ממשלה
2016-01,17,Center District,ממשלה
2016-02,16,Center District,ממשלה
2016-03,15,Center District,ממשלה
2016-04,17,Center District,ממשלה
2016-05,28,Center District,ממשלה
2016-06,17,Center District,ממשלה
2016-07,20,Center District,ממשלה
2016-08,12,Center District,ממשלה
2016-09,22,Center District,ממשלה
2016-10,17,Center District,ממשלה
2016-11,28,Center District,ממשלה
2016-12,21,Center District,ממשלה
2017-01,29,Center District,ממשלה
2017-02,18,Center District,ממשלה
2017-03,17,Center District,ממשלה
2017-04,18,Center District,ממשלה
2017-05,18,Center District,ממשלה
2017-06,16,Center District,ממשלה
2017-07,13,Center District,ממשלה
2017-08,16,Center District,ממשלה
2017-09,16,Center District,ממשלה
2017-10,23,Center District,ממשלה
2017-11,25,Center District,ממשלה
2017-12,20,Center District,ממשלה
2018-01,23,Center District,ממשלה
2018-02,34,Center District,ממשלה
2018-03,21,Center District,ממשלה
2018-04,30,Center District,ממשלה
2018-05,22,Center District,ממשלה
2018-06,14,Center District,ממשלה
2018-07,15,Center District,ממשלה
2018-08,18,Center District,ממשלה
2018-09,18,Center District,ממשלה
2018-10,22,Center District,ממשלה
2018-11,27,Center District,ממשלה
2018-12,27,Center District,ממשלה
2019-01,26,Center District,ממשלה
2019-02,32,Center District,ממשלה
2019-03,35,Center District,ממשלה
2019-04,77,Center District,ממשלה
2019-05,43,Center District,ממשלה
2019-06,29,Center District,ממשלה
2019-07,19,Center District,ממשלה
2019-08,20,Center District,ממשלה
2019-09,84,Center District,ממשלה
2019-10,42,Center District,ממשלה
2019-11,45,Center District,ממשלה
2019-12,31,Center District,ממשלה
2020-01,23,Center District,ממשלה
2020-02,27,Center District,ממשלה
2020-03,81,Center District,ממשלה
2020-04,48,Center District,ממשלה
2020-05,49,Center District,ממשלה
2020-06,26,Center District,ממשלה
2020-07,47,Center District,ממשלה
2020-08,31,Center District,ממשלה
2020-09,33,Center District,ממשלה
2020-10,38,Center District,ממשלה
2020-11,29,Center District,ממשלה
2020-12,29,Center District,ממשלה
2021-01,27,Center District,ממשלה
2021-02,42,Center District,ממשלה
2021-03,57,Center District,ממשלה
2021-04,67,Center District,ממשלה
2021-05,58,Center District,ממשלה
2021-06,100,Center District,ממשלה
2021-07,27,Center District,ממשלה
2021-08,23,Center District,ממשלה
2021-09,17,Center District,ממשלה
2021-10,29,Center District,ממשלה
2021-11,19,Center District,ממשלה
2021-12,20,Center District,ממשלה
2022-01,26,Center District,ממשלה
2022-02,28,Center District,ממשלה
2022-03,25,Center District,ממשלה
2022-04,33,Center District,ממשלה
2022-05,28,Center District,ממשלה
2022-06,37,Center District,ממשלה
2022-07,32,Center District,ממשלה
2022-08,20,Center District,ממשלה
2022-09,22,Center District,ממשלה
2022-10,40,Center District,ממשלה
2022-11,57,Center District,ממשלה
2022-12,48,Center District,ממשלה
2014-01,27,Haifa District,ממשלה
2014-02,26,Haifa District,ממשלה
2014-03,17,Haifa District,ממשלה
2014-04,0,Haifa District,ממשלה
2014-05,23,Haifa District,ממשלה
2014-06,0,Haifa District,ממשלה
2014-07,0,Haifa District,ממשלה
2014-08,0,Haifa District,ממשלה
2014-09,0,Haifa District,ממשלה
2014-10,0,Haifa District,ממשלה
2014-11,0,Haifa District,ממשלה
2014-12,0,Haifa District,ממשלה
2015-01,22,Haifa District,ממשלה
2015-02,40,Haifa District,ממשלה
2015-03,47,Haifa District,ממשלה
2015-04,36,Haifa District,ממשלה
2015-05,26,Haifa District,ממשלה
2015-06,0,Haifa District,ממשלה
2015-07,0,Haifa District,ממשלה
2015-08,0,Haifa District,ממשלה
2015-09,29,Haifa District,ממשלה
2015-10,33,Haifa District,ממשלה
2015-11,28,Haifa District,ממשלה
2015-12,0,Haifa District,ממשלה
2016-01,22,Haifa District,ממשלה
2016-02,14,Haifa District,ממשלה
2016-03,0,Haifa District,ממשלה
2016-04,11,Haifa District,ממשלה
2016-05,16,Haifa District,ממשלה
2016-06,16,Haifa District,ממשלה
2016-07,21,Haifa District,ממשלה
2016-08,19,Haifa District,ממשלה
2016-09,19,Haifa District,ממשלה
2016-10,13,Haifa District,ממשלה
2016-11,23,Haifa District,ממשלה
2016-12,17,Haifa District,ממשלה
2017-01,24,Haifa District,ממשלה
2017-02,0,Haifa District,ממשלה
2017-03,14,Haifa District,ממשלה
2017-04,15,Haifa District,ממשלה
2017-05,22,Haifa District,ממשלה
2017-06,12,Haifa District,ממשלה
2017-07,23,Haifa District,ממשלה
2017-08,10,Haifa District,ממשלה
2017-09,0,Haifa District,ממשלה
2017-10,17,Haifa District,ממשלה
2017-11,13,Haifa District,ממשלה
2017-12,16,Haifa District,ממשלה
2018-01,21,Haifa District,ממשלה
2018-02,26,Haifa District,ממשלה
2018-03,21,Haifa District,ממשלה
2018-04,26,Haifa District,ממשלה
2018-05,11,Haifa District,ממשלה
2018-06,14,Haifa District,ממשלה
2018-07,30,Haifa District,ממשלה
2018-08,16,Haifa District,ממשלה
2018-09,23,Haifa District,ממשלה
2018-10,23,Haifa District,ממשלה
2018-11,22,Haifa District,ממשלה
2018-12,19,Haifa District,ממשלה
2019-01,26,Haifa District,ממשלה
2019-02,20,Haifa District,ממשלה
2019-03,30,Haifa District,ממשלה
2019-04,68,Haifa District,ממשלה
2019-05,36,Haifa District,ממשלה
2019-06,24,Haifa District,ממשלה
2019-07,16,Haifa District,ממשלה
2019-08,20,Haifa District,ממשלה
2019-09,74,Haifa District,ממשלה
2019-10,33,Haifa District,ממשלה
2019-11,45,Haifa District,ממשלה
2019-12,24,Haifa District,ממשלה
2020-01,19,Haifa District,ממשלה
2020-02,23,Haifa District,ממשלה
2020-03,67,Haifa District,ממשלה
2020-04,46,Haifa District,ממשלה
2020-05,47,Haifa District,ממשלה
2020-06,21,Haifa District,ממשלה
2020-07,45,Haifa District,ממשלה
2020-08,25,Haifa District,ממשלה
2020-09,24,Haifa District,ממשלה
2020-10,37,Haifa District,ממשלה
2020-11,24,Haifa District,ממשלה
2020-12,21,Haifa District,ממשלה
2021-01,23,Haifa District,ממשלה
2021-02,39,Haifa District,ממשלה
2021-03,48,Haifa District,ממשלה
2021-04,62,Haifa District,ממשלה
2021-05,46,Haifa District,ממשלה
2021-06,100,Haifa District,ממשלה
2021-07,25,Haifa District,ממשלה
2021-08,21,Haifa District,ממשלה
2021-09,13,Haifa District,ממשלה
2021-10,26,Haifa District,ממשלה
2021-11,20,Haifa District,ממשלה
2021-12,22,Haifa District,ממשלה
2022-01,22,Haifa District,ממשלה
2022-02,27,Haifa District,ממשלה
2022-03,21,Haifa District,ממשלה
2022-04,27,Haifa District,ממשלה
2022-05,25,Haifa District,ממשלה
2022-06,32,Haifa District,ממשלה
2022-07,23,Haifa District,ממשלה
2022-08,14,Haifa District,ממשלה
2022-09,22,Haifa District,ממשלה
2022-10,29,Haifa District,ממשלה
2022-11,56,Haifa District,ממשלה
2022-12,33,Haifa District,ממשלה
2014-01,20,Jerusalem District,ממשלה
2014-02,31,Jerusalem District,ממשלה
2014-03,0,Jerusalem District,ממשלה
2014-04,0,Jerusalem District,ממשלה
2014-05,35,Jerusalem District,ממשלה
2014-06,22,Jerusalem District,ממשלה
2014-07,26,Jerusalem District,ממשלה
2014-08,0,Jerusalem District,ממשלה
2014-09,0,Jerusalem District,ממשלה
2014-10,28,Jerusalem District,ממשלה
2014-11,24,Jerusalem District,ממשלה
2014-12,24,Jerusalem District,ממשלה
2015-01,31,Jerusalem District,ממשלה
2015-02,22,Jerusalem District,ממשלה
2015-03,45,Jerusalem District,ממשלה
2015-04,21,Jerusalem District,ממשלה
2015-05,37,Jerusalem District,ממשלה
2015-06,23,Jerusalem District,ממשלה
2015-07,24,Jerusalem District,ממשלה
2015-08,20,Jerusalem District,ממשלה
2015-09,16,Jerusalem District,ממשלה
2015-10,44,Jerusalem District,ממשלה
2015-11,52,Jerusalem District,ממשלה
2015-12,70,Jerusalem District,ממשלה
2016-01,49,Jerusalem District,ממשלה
2016-02,35,Jerusalem District,ממשלה
2016-03,47,Jerusalem District,ממשלה
2016-04,29,Jerusalem District,ממשלה
2016-05,62,Jerusalem District,ממשלה
2016-06,42,Jerusalem District,ממשלה
2016-07,45,Jerusalem District,ממשלה
2016-08,38,Jerusalem District,ממשלה
2016-09,32,Jerusalem District,ממשלה
2016-10,30,Jerusalem District,ממשלה
2016-11,34,Jerusalem District,ממשלה
2016-12,41,Jerusalem District,ממשלה
2017-01,44,Jerusalem District,ממשלה
2017-02,42,Jerusalem District,ממשלה
2017-03,50,Jerusalem District,ממשלה
2017-04,35,Jerusalem District,ממשלה
2017-05,38,Jerusalem District,ממשלה
2017-06,35,Jerusalem District,ממשלה
2017-07,35,Jerusalem District,ממשלה
2017-08,34,Jerusalem District,ממשלה
2017-09,26,Jerusalem District,ממשלה
2017-10,36,Jerusalem District,ממשלה
2017-11,39,Jerusalem District,ממשלה
2017-12,45,Jerusalem District,ממשלה
2018-01,54,Jerusalem District,ממשלה
2018-02,46,Jerusalem District,ממשלה
2018-03,36,Jerusalem District,ממשלה
2018-04,42,Jerusalem District,ממשלה
2018-05,33,Jerusalem District,ממשלה
2018-06,29,Jerusalem District,ממשלה
2018-07,36,Jerusalem District,ממשלה
2018-08,25,Jerusalem District,ממשלה
2018-09,24,Jerusalem District,ממשלה
2018-10,28,Jerusalem District,ממשלה
2018-11,38,Jerusalem District,ממשלה
2018-12,34,Jerusalem District,ממשלה
2019-01,43,Jerusalem District,ממשלה
2019-02,39,Jerusalem District,ממשלה
2019-03,46,Jerusalem District,ממשלה
2019-04,52,Jerusalem District,ממשלה
2019-05,56,Jerusalem District,ממשלה
2019-06,34,Jerusalem District,ממשלה
2019-07,26,Jerusalem District,ממשלה
2019-08,22,Jerusalem District,ממשלה
2019-09,72,Jerusalem District,ממשלה
2019-10,30,Jerusalem District,ממשלה
2019-11,53,Jerusalem District,ממשלה
2019-12,46,Jerusalem District,ממשלה
2020-01,30,Jerusalem District,ממשלה
2020-02,30,Jerusalem District,ממשלה
2020-03,59,Jerusalem District,ממשלה
2020-04,46,Jerusalem District,ממשלה
2020-05,59,Jerusalem District,ממשלה
2020-06,54,Jerusalem District,ממשלה
2020-07,51,Jerusalem District,ממשלה
2020-08,40,Jerusalem District,ממשלה
2020-09,47,Jerusalem District,ממשלה
2020-10,41,Jerusalem District,ממשלה
2020-11,45,Jerusalem District,ממשלה
2020-12,41,Jerusalem District,ממשלה
2021-01,34,Jerusalem District,ממשלה
2021-02,35,Jerusalem District,ממשלה
2021-03,54,Jerusalem District,ממשלה
2021-04,85,Jerusalem District,ממשלה
2021-05,64,Jerusalem District,ממשלה
2021-06,100,Jerusalem District,ממשלה
2021-07,47,Jerusalem District,ממשלה
2021-08,34,Jerusalem District,ממשלה
2021-09,26,Jerusalem District,ממשלה
2021-10,47,Jerusalem District,ממשלה
2021-11,43,Jerusalem District,ממשלה
2021-12,40,Jerusalem District,ממשלה
2022-01,48,Jerusalem District,ממשלה
2022-02,49,Jerusalem District,ממשלה
2022-03,34,Jerusalem District,ממשלה
2022-04,36,Jerusalem District,ממשלה
2022-05,47,Jerusalem District,ממשלה
2022-06,46,Jerusalem District,ממשלה
2022-07,38,Jerusalem District,ממשלה
2022-08,34,Jerusalem District,ממשלה
2022-09,33,Jerusalem District,ממשלה
2022-10,37,Jerusalem District,ממשלה
2022-11,56,Jerusalem District,ממשלה
2022-12,65,Jerusalem District,ממשלה
2014-01,0,North District,ממשלה
2014-02,0,North District,ממשלה
2014-03,0,North District,ממשלה
2014-04,0,North District,ממשלה
2014-05,0,North District,ממשלה
2014-06,0,North District,ממשלה
2014-07,0,North District,ממשלה
2014-08,0,North District,ממשלה
2014-09,0,North District,ממשלה
2014-10,0,North District,ממשלה
2014-11,0,North District,ממשלה
2014-12,0,North District,ממשלה
2015-01,70,North District,ממשלה
2015-02,0,North District,ממשלה
2015-03,75,North District,ממשלה
2015-04,40,North District,ממשלה
2015-05,0,North District,ממשלה
2015-06,33,North District,ממשלה
2015-07,0,North District,ממשלה
2015-08,0,North District,ממשלה
2015-09,0,North District,ממשלה
2015-10,0,North District,ממשלה
2015-11,0,North District,ממשלה
2015-12,40,North District,ממשלה
2016-01,21,North District,ממשלה
2016-02,20,North District,ממשלה
2016-03,18,North District,ממשלה
2016-04,17,North District,ממשלה
2016-05,17,North District,ממשלה
2016-06,15,North District,ממשלה
2016-07,16,North District,ממשלה
2016-08,17,North District,ממשלה
2016-09,17,North District,ממשלה
2016-10,0,North District,ממשלה
2016-11,38,North District,ממשלה
2016-12,29,North District,ממשלה
2017-01,22,North District,ממשלה
2017-02,16,North District,ממשלה
2017-03,26,North District,ממשלה
2017-04,0,North District,ממשלה
2017-05,18,North District,ממשלה
2017-06,0,North District,ממשלה
2017-07,20,North District,ממשלה
2017-08,19,North District,ממשלה
2017-09,25,North District,ממשלה
2017-10,24,North District,ממשלה
2017-11,25,North District,ממשלה
2017-12,21,North District,ממשלה
2018-01,26,North District,ממשלה
2018-02,39,North District,ממשלה
2018-03,24,North District,ממשלה
2018-04,33,North District,ממשלה
2018-05,19,North District,ממשלה
2018-06,0,North District,ממשלה
2018-07,24,North District,ממשלה
2018-08,23,North District,ממשלה
2018-09,18,North District,ממשלה
2018-10,32,North District,ממשלה
2018-11,24,North District,ממשלה
2018-12,27,North District,ממשלה
2019-01,22,North District,ממשלה
