"","SEMEL_YISHUV","loc","locality","X2006","X2009","X2013","X2015","X2019","X2019_2","X2020","X2021","X2022","lat","long","distance"
"1096",3795,"רבבה","רבבה",0.0323741007194245,0.104683195592287,0.0688468158347676,0.0937062937062937,0.0865580448065173,0.0804480651731161,0.180840664711632,0.065236818588025,0.0493723849372385,32.118986,35.1284665,83.1306388794304
"1097",3796,"כפרהאורנים","כפר האורנים",0.0645161290322581,0.202031602708804,0.143531633616619,0.116469517743403,0.131296449215524,0.140439932318105,0.172472387425658,0.121308858739026,0.137984496124031,31.9196121,35.038281,61.0990745057062
"1098",3797,"מודיעיןעילית","מודיעין עילית",0.00359712230215827,0.0103130755064457,0.00588422391857506,0.0128863384677338,0.00920259102077284,0.00802866145810852,0.0112036528135966,0.00541671796134433,0.00476458450572125,31.9329695,35.0473064,62.4748143929336
"1099",4000,"חיפה","חיפה",0.0831371306106432,0.198151584886052,0.261102301184676,0.207441829366141,0.236668096114208,0.233473570208689,0.265956784788245,0.213695369653783,0.209352909189777,32.7996224,35.016776,138.403864917
"1100",4001,"בוקעאתא","בוקעאתא",0,0.0779220779220779,0.888888888888889,0.294117647058824,0.356164383561644,0.341463414634146,0.236842105263158,0.293478260869565,0.173684210526316,33.2026567,35.7767723,216.335368009562
"1101",4002,"אליעד","אלי-עד",0.025,0.114864864864865,0.0697674418604651,0.0607734806629834,0.120535714285714,0.135514018691589,0.150684931506849,0.0821917808219178,0.0987654320987654,32.8049809,35.734976,177.881262701319
"1102",4003,"אלרום","אל-רום",0.0256410256410256,0.0552147239263804,0.0702702702702703,0.0682926829268293,0.127490039840637,0.128630705394191,0.152,0.142307692307692,0.127737226277372,33.1794486,35.770733,213.168194148884
"1103",4004,"כפרחרוב","כפר חרוב",0.0147058823529412,0.0578034682080925,0.0903614457831325,0.0790697674418605,0.0781893004115226,0.0833333333333333,0.110169491525424,0.0688259109311741,0.0858208955223881,32.7629764,35.6647761,170.281842303102
"1104",4005,"חספין","חספין",0.037037037037037,0.114606741573034,0.0721062618595825,0.112847222222222,0.15689381933439,0.133012820512821,0.201612903225806,0.114285714285714,0.0993788819875776,32.8452054,35.793082,185.014048870988
"1105",4006,"קשת","קשת",0.0230769230769231,0.114624505928854,0.0580204778156997,0.0942760942760943,0.0958083832335329,0.0990415335463259,0.178571428571429,0.0741935483870968,0.0851063829787234,32.9791,35.8087065,197.279979233616
"1106",4007,"יונתן","יונתן",0.0512820512820513,0.215909090909091,0.146919431279621,0.201716738197425,0.144329896907216,0.193103448275862,0.254125412541254,0.116504854368932,0.153374233128834,32.93903,35.794893,192.835919947975
"1107",4008,"מעלהגמלא","מעלה גמלא",0.0236686390532544,0.0913705583756345,0.103305785123967,0.0873015873015873,0.092948717948718,0.101351351351351,0.133105802047782,0.103333333333333,0.110759493670886,32.887397,35.6826449,182.274181982721
"1108",4009,"שעל","שעל",0.114093959731544,0.335664335664336,0.296551724137931,0.229411764705882,0.272189349112426,0.260869565217391,0.289156626506024,0.248484848484848,0.256983240223464,33.1171664,35.7180195,204.575443692254
"1109",4010,"אודם","אודם",0.0434782608695652,0.172413793103448,0.174603174603175,0.1,0.102272727272727,0.122448979591837,0.157303370786517,0.0957446808510638,0.173469387755102,33.194342,35.7490975,213.344745124861
"1110",4011,"אבניאיתן","אבני איתן",0.146739130434783,0.283582089552239,0.113970588235294,0.189473684210526,0.173913043478261,0.156862745098039,0.295819935691318,0.1438127090301,0.145061728395062,32.823254,35.7663461,181.318180774182
"1111",4012,"אניעם","אניעם",0.0569620253164557,0.202586206896552,0.153846153846154,0.150537634408602,0.209150326797386,0.272388059701493,0.316176470588235,0.269503546099291,0.259541984732824,32.9567375,35.7406115,191.612853711048
"1112",4013,"אורטל","אורטל",0.0593220338983051,0.223140495867769,0.119718309859155,0.104938271604938,0.09375,0.0833333333333333,0.11864406779661,0.0732984293193717,0.0628571428571429,33.087476,35.759199,204.158969687243
"1113",4014,"נטור","נטור",NA,NA,0.266666666666667,0.253333333333333,0.154255319148936,0.111111111111111,0.263440860215054,0.12621359223301,0.131578947368421,32.8535895,35.7523995,183.297882635052
"1114",4015,"בנייהודה","בני יהודה",0.0548245614035088,0.193617021276596,0.166071428571429,0.179321486268174,0.217171717171717,0.241496598639456,0.290540540540541,0.208480565371025,0.24957264957265,32.79845,35.6900459,174.845336889738
"1115",4017,"אלוניהבשן","אלוני הבשן",0.232558139534884,0.247787610619469,0.15,0.282051282051282,0.222929936305732,0.265060240963855,0.401315789473684,0.243243243243243,0.246913580246914,33.0438561,35.8383879,204.646526424077
"1116",4021,"גבעתיואב","גבעת יואב",0.0333333333333333,0.171641791044776,0.187290969899666,0.151603498542274,0.194366197183099,0.175595238095238,0.231707317073171,0.158357771260997,0.147727272727273,32.7980686,35.6820396,174.381488811157
"1117",4022,"גשור","גשור",0.0188679245283019,0.131578947368421,0.111111111111111,0.116788321167883,0.164556962025316,0.117647058823529,0.198675496688742,0.145695364238411,0.124183006535948,32.817636,35.718622,178.191538031463
"1118",4024,"קלע","קלע",NA,0.25,0.174603174603175,0.182795698924731,0.246031746031746,0.251798561151079,0.269503546099291,0.206896551724138,0.226315789473684,33.131223,35.6868805,204.364544938808
"1119",4025,"קדמתצבי","קדמת צבי",0.0261437908496732,0.15606936416185,0.16243654822335,0.176470588235294,0.141379310344828,0.148854961832061,0.216312056737589,0.187919463087248,0.223367697594502,33.030075,35.6978959,195.723179270694
"1120",4026,"חדנס","חד-נס",0.0451977401129944,0.249027237354086,0.216901408450704,0.255369928400955,0.256281407035176,0.271468144044321,0.342105263157895,0.271604938271605,0.302884615384615,32.9321431,35.6398625,183.588904837505
"1121",4028,"כנף","כנף",0.0377358490566038,0.174825174825175,0.146198830409357,0.0890052356020942,0.096,0.0858369098712446,0.13716814159292,0.100840336134454,0.115207373271889,32.8702395,35.6973271,181.762072878262
"1122",4100,"קצרין","קצרין",0.089863407620417,0.217242559014711,0.33006329113924,0.256556442417332,0.324071448823363,0.354651162790698,0.391652372784448,0.300469483568075,0.307649043869516,32.994181,35.6954075,192.197246538596
"1123",4101,"מרוםגולן","מרום גולן",0.0436507936507936,0.188405797101449,0.11864406779661,0.0816901408450704,0.0808080808080808,0.0904645476772616,0.125925925925926,0.0639810426540284,0.0674698795180723,33.1330285,35.7763995,209.187763080585
"1124",4201,"מגדלשמס","מג'דל שמס",0.0526315789473684,0.0897435897435897,0.699029126213592,0.373831775700935,0.27007299270073,0.245714285714286,0.177914110429448,0.386904761904762,0.144230769230769,33.2690956,35.772122,221.041194714544
"1125",4203,"מסעדה","מסעדה",0.0208333333333333,0.0128205128205128,0.65625,0.04,0.28169014084507,0.223529411764706,0.179487179487179,0.402777777777778,0.128712871287129,33.2321154,35.7555991,217.847436071582
"1126",4204,"מבואחמה","מבוא חמה",0.0340909090909091,0.054726368159204,0.0545454545454545,0.0829875518672199,0.049645390070922,0.0401459854014599,0.0488721804511278,0.0428571428571429,0.0262172284644195,32.7374839,35.655483,167.694391165684
"1127",4301,"אפיק","אפיק",0.0551724137931034,0.128378378378378,0.101694915254237,0.087962962962963,0.0842696629213483,0.0710059171597633,0.119318181818182,0.0804597701149425,0.0894736842105263,32.7797635,35.7018325,174.067866788472
"1128",4303,"נווהאטיב","נווה אטי""ב",0.0659340659340659,0.316831683168317,0.504672897196262,0.0833333333333333,0.172727272727273,0.222222222222222,0.224489795918367,0.242718446601942,0.229166666666667,33.2626711,35.7420415,219.282871512245
"1129",4304,"נוב","נוב",0.161184210526316,0.387301587301587,0.133903133903134,0.231578947368421,0.211302211302211,0.196969696969697,0.314578005115089,0.161369193154034,0.204819277108434,32.8325175,35.7833184,183.314106095922
"1130",4501,"עגר","ע'ג'ר",0,0.126482213438735,0.334656084656085,0.247076023391813,0.155258764607679,0.379934210526316,0.221225710014948,0.305687203791469,0.0859232175502742,33.269621,35.631424,214.673158687389
"1131",4503,"עיןזיוון","עין זיוון",0,0.159663865546218,0.0878378378378378,0.0844155844155844,0.10752688172043,0.087431693989071,0.155080213903743,0.107843137254902,0.091304347826087,33.0964391,35.7957564,206.975956880365
"1132",4551,"נאותגולן","נאות גולן",0.0617283950617284,0.150537634408602,0.13302752293578,0.126482213438735,0.13745704467354,0.177257525083612,0.204861111111111,0.148648648648649,0.19496855345912,32.7862969,35.690951,173.892137005252
"1133",4701,"רמתמגשימים","רמת מגשימים",0.0666666666666667,0.214673913043478,0.128048780487805,0.213068181818182,0.145658263305322,0.133720930232558,0.222873900293255,0.131054131054131,0.126050420168067,32.845356,35.807777,185.945515978459
"1134",4702,"רמות","רמות",0.0105633802816901,0.124137931034483,0.118380062305296,0.0895061728395062,0.123919308357349,0.127596439169139,0.1513353115727,0.0914634146341463,0.0833333333333333,31.2733476,34.81132,177.874682002855
"1135",5000,"תלאביביפו","תל אביב - יפו",0.0874322098297517,0.193383928571429,0.175062576306344,0.181851575503645,0.192809443910897,0.190194598694165,0.218493907118657,0.169671407254012,0.17013423828801,32.0879315,34.797246,65.4959412866039
"1136",6000,"באקהאלגרביה","באקה אל-גרביה",0.00209891118982028,0.00157068062827225,0.0019996923550223,0.00109758531231291,0.00368909807912479,0.00277238702522872,0.00177785303081612,0.0151440329218107,0.00403267500775514,32.4191113,35.0357895,106.436652872218
"1137",6100,"בניברק","בני ברק",0.0305279164325146,0.0552709157693945,0.0402810491436784,0.0456748197046591,0.0535119076373122,0.047981603279001,0.058352780331424,0.0377835887750902,0.0338571363408293,32.0887165,34.835384,65.2978525405048
"1138",6200,"בתים","בת ים",0.116018457481872,0.259041306280818,0.366447779862414,0.333646120462143,0.385100500170866,0.376847060290542,0.427919213804844,0.357651156170989,0.357164481126814,32.0133239,34.7479175,52.1379480062238
"1139",6300,"גבעתיים","גבעתיים",0.0839165733482643,0.200211719710422,0.174295993052971,0.168309144119931,0.175709843354936,0.173183538177232,0.203183603555713,0.151297215370442,0.157638807025816,32.0703526,34.8093044,61.8294108930523
"1140",6400,"הרצליה","הרצליה",0.0872142979893453,0.226796753437907,0.215864044899721,0.218829753544084,0.234454395905685,0.232968369829684,0.271624751518246,0.210656527987484,0.212581233022728,32.1731044,34.8280035,73.0258061511572
"1141",6500,"חדרה","חדרה",0.12052434692402,0.277624153498871,0.340712323085696,0.321647363949381,0.379734205163043,0.379426967009125,0.450577636902031,0.371334720245264,0.381638451995037,32.4406399,34.9238165,101.136086399732
"1142",6600,"חולון","חולון",0.115371929095862,0.278891929808422,0.308381949210707,0.311892538015363,0.375108997225525,0.370158616719274,0.425266657431777,0.34681447318077,0.346661952048403,32.0133808,34.7812093,55.8033059158425
"1143",6700,"טבריה","טבריה",0.152771339646381,0.354607274315304,0.35379836204462,0.445373163855779,0.490612165069431,0.457494569152788,0.509977302818233,0.433550422305892,0.403841036103965,32.782698,35.52905,163.869818974802
"1144",6800,"קריתאתא","קרית אתא",0.120697907148762,0.284670360555689,0.354986276303751,0.354367129207603,0.438302040816327,0.438526061555534,0.506458453826875,0.422441227800021,0.427732942039618,32.7991306,35.1028235,147.4484651552
"1145",6900,"כפרסבא","כפר סבא",0.0905831245546694,0.226805018885946,0.224510733850829,0.218920976680773,0.239255087893467,0.230930369447041,0.273292032352435,0.209821349684579,0.217686237983938,32.179595,34.9207583,78.203311554613
"1146",7000,"לוד","לוד",0.114596273291925,0.238143767060965,0.333309866591573,0.327735305176087,0.373671085444284,0.335041720053752,0.389160839160839,0.343216829551102,0.285294450096078,31.9535755,34.8943665,56.5527979710018
"1147",7100,"אשקלון","אשקלון",0.130172413793103,0.308424540616528,0.418162444195403,0.398840246253342,0.426103121307318,0.40473655066661,0.481143856143856,0.4001624095674,0.396891388820956,31.6677251,34.5646541,9.50563613763145
"1148",7200,"נסציונה","נס ציונה",0.0982705456495509,0.242396471733776,0.223632446609217,0.231501586771338,0.250783576241968,0.252263601291237,0.300627450980392,0.232870224186928,0.236199760164017,31.9206812,34.789831,48.3962960849762
"1149",7300,"נצרת","נצרת",0.00540236839830582,0.0110674436463839,0.0124165313120375,0.0105867465045217,0.0146395893773711,0.00890301066473716,0.0100450294423277,0.0391506303915063,0.0233644859813084,32.714179,35.2898175,145.467642557642
"1150",7400,"נתניה","נתניה",0.12153131281489,0.284255287770226,0.34319373422228,0.335400310994804,0.378499026959224,0.359687647981875,0.43062780718457,0.350840756442624,0.355103810054581,32.3047284,34.860388,89.4180903248307
"1151",7500,"סחנין","סח'נין",0.00285932138772398,0.00141331658291457,0.00913345410628019,0.0017784218153076,0.000939960051697803,0.00430210325047801,0.00228270412642669,0.00573084352865422,0.00336422495874064,32.8593239,35.3092804,161.466999112631
"1152",7600,"עכו","עכו",0.0900896487532455,0.223475993526344,0.32772186642269,0.30385945819892,0.389107172713593,0.359663207362444,0.394209607649693,0.382621743281953,0.328406704441891,32.916975,35.0880969,159.204219432829
"1153",7700,"עפולה","עפולה",0.154915403484496,0.348434971823913,0.427689594356261,0.442159944124323,0.464583977729663,0.46057533510005,0.52659655540314,0.432409181558675,0.424970488160544,32.607609,35.3106015,139.61515690783
"1154",7800,"פרדסחנהכרכור","פרדס חנה-כרכור",0.117056318791677,0.254187909686817,0.26806455556914,0.277642577505026,0.297109182868544,0.287755962700904,0.332153690596562,0.264607212748113,0.282720621443411,32.47489,34.9782499,109.561567598574
"1155",7900,"פתחתקווה","פתח תקווה",0.110258449749616,0.261705677164956,0.290159540982427,0.281432360742706,0.316559199002578,0.303687552597353,0.359398885077839,0.274556731348303,0.284291463387216,32.09079,34.8871855,68.2067090643761
"1156",8000,"צפת","צפת",0.101733447001989,0.229506676557863,0.280940692057962,0.285217514725711,0.344520450334901,0.348656294200849,0.395636711804131,0.312977099236641,0.279010297878222,32.958094,35.496487,180.936700148334
"1157",8200,"קריתמוצקין","קרית מוצקין",0.0848858246540511,0.229913188031031,0.310226961990703,0.279453637601618,0.328868565878925,0.330380108602458,0.395704154002026,0.318803559657218,0.336062075654704,32.8417945,35.0819335,148.307206038201
"1158",8300,"ראשוןלציון","ראשון לציון",0.107703575721154,0.272136327143708,0.31343890861223,0.300370074740585,0.345819092857557,0.339361065280556,0.401714360305742,0.315919543662645,0.323506227337222,31.975126,34.7783868,53.3412060529829
"1159",8400,"רחובות","רחובות",0.103902373090811,0.259901923802339,0.269731443191144,0.271814015162434,0.289121367521368,0.275430916552668,0.341848457816344,0.263319686255049,0.257682843830166,31.893397,34.806349,46.633942287902
