"","loc","SEMEL_YISHUV","Pop_Total","year","lat","long"
"16972","קרייתיעריםמוסד",2039,178,2018,NA,NA
"16973","קרייתיעריםמוסד",2039,260,2014,NA,NA
"16974","קרייתיעריםמוסד",2039,181,2019,NA,NA
"16975","קרייתמוצקין",8200,39580,2014,32.8417945,35.0819335
"16976","קרייתמוצקין",8200,46564,2021,32.8417945,35.0819335
"16977","קרייתמוצקין",8200,42015,2018,32.8417945,35.0819335
"16978","קרייתמוצקין",8200,43303,2019,32.8417945,35.0819335
"16979","קרייתמוצקין",8200,40780,2016,32.8417945,35.0819335
"16980","קרייתמוצקין",8200,39220,2013,32.8417945,35.0819335
"16981","קרייתמוצקין",8200,41438,2017,32.8417945,35.0819335
"16982","קרייתמוצקין",8200,39707,2006,32.8417945,35.0819335
"16983","קרייתמוצקין",8200,48002,2022,32.8417945,35.0819335
"16984","קרייתמוצקין",8200,40170,2015,32.8417945,35.0819335
"16985","קרייתמוצקין",8200,38300,2011,32.8417945,35.0819335
"16986","קרייתמוצקין",8200,38088,2009,32.8417945,35.0819335
"16987","קרייתמוצקין",8200,45467,2020,32.8417945,35.0819335
"16988","קרייתמוצקין",8200,38400,2008,32.8417945,35.0819335
"16989","קרייתמוצקין",8200,38920,2012,32.8417945,35.0819335
"16990","קרייתמלאכי",1034,22336,2017,31.7306836,34.7522994
"16991","קרייתמלאכי",1034,25023,2021,31.7306836,34.7522994
"16992","קרייתמלאכי",1034,21200,2012,31.7306836,34.7522994
"16993","קרייתמלאכי",1034,21000,2011,31.7306836,34.7522994
"16994","קרייתמלאכי",1034,23820,2019,31.7306836,34.7522994
"16995","קרייתמלאכי",1034,24379,2020,31.7306836,34.7522994
"16996","קרייתמלאכי",1034,21200,2012,31.7306836,34.7522994
"16997","קרייתמלאכי",1034,21800,2016,31.7306836,34.7522994
"16998","קרייתמלאכי",1034,23122,2018,31.7306836,34.7522994
"16999","קרייתמלאכי",1034,20606,2009,31.7306836,34.7522994
"17000","קרייתמלאכי",1034,19519,2006,31.7306836,34.7522994
"17001","קרייתמלאכי",1034,21540,2015,31.7306836,34.7522994
"17002","קרייתמלאכי",1034,21350,2014,31.7306836,34.7522994
"17003","קרייתמלאכי",1034,21320,2013,31.7306836,34.7522994
"17004","קרייתמלאכי",1034,25705,2022,31.7306836,34.7522994
"17005","קרייתמלאכי",1034,20600,2008,31.7306836,34.7522994
"17006","קרייתנטפים",3746,910,2016,NA,NA
"17007","קרייתנטפים",3746,633,2009,NA,NA
"17008","קרייתנטפים",3746,991,2021,NA,NA
"17009","קרייתנטפים",3746,929,2017,NA,NA
"17010","קרייתנטפים",3746,750,2012,NA,NA
"17011","קרייתנטפים",3746,1009,2022,NA,NA
"17012","קרייתנטפים",3746,938,2018,NA,NA
"17013","קרייתנטפים",3746,472,2006,NA,NA
"17014","קרייתנטפים",3746,963,2020,NA,NA
"17015","קרייתנטפים",3746,870,2015,NA,NA
"17016","קרייתנטפים",3746,600,2008,NA,NA
"17017","קרייתנטפים",3746,700,2011,NA,NA
"17018","קרייתנטפים",3746,820,2014,NA,NA
"17019","קרייתנטפים",3746,760,2013,NA,NA
"17020","קרייתנטפים",3746,958,2019,NA,NA
"17021","קרייתענבים",78,323,2006,31.8090964,35.1207425
"17022","קרייתענבים",78,409,2009,31.8090964,35.1207425
"17023","קרייתענבים",78,440,2013,31.8090964,35.1207425
"17024","קרייתענבים",78,489,2022,31.8090964,35.1207425
"17025","קרייתענבים",78,455,2021,31.8090964,35.1207425
"17026","קרייתענבים",78,400,2011,31.8090964,35.1207425
"17027","קרייתענבים",78,459,2018,31.8090964,35.1207425
"17028","קרייתענבים",78,440,2012,31.8090964,35.1207425
"17029","קרייתענבים",78,450,2014,31.8090964,35.1207425
"17030","קרייתענבים",78,467,2020,31.8090964,35.1207425
"17031","קרייתענבים",78,467,2019,31.8090964,35.1207425
"17032","קרייתענבים",78,470,2016,31.8090964,35.1207425
"17033","קרייתענבים",78,400,2008,31.8090964,35.1207425
"17034","קרייתענבים",78,459,2017,31.8090964,35.1207425
"17035","קרייתענבים",78,470,2015,31.8090964,35.1207425
"17036","קרייתעקרון",469,10300,2011,31.8616715,34.8197865
"17037","קרייתעקרון",469,10710,2013,31.8616715,34.8197865
"17038","קרייתעקרון",469,10700,2014,31.8616715,34.8197865
"17039","קרייתעקרון",469,9900,2006,31.8616715,34.8197865
"17040","קרייתעקרון",469,9800,2008,31.8616715,34.8197865
"17041","קרייתעקרון",469,10790,2016,31.8616715,34.8197865
"17042","קרייתעקרון",469,11077,2020,31.8616715,34.8197865
"17043","קרייתעקרון",469,11000,2019,31.8616715,34.8197865
"17044","קרייתעקרון",469,10909,2017,31.8616715,34.8197865
"17045","קרייתעקרון",469,10500,2012,31.8616715,34.8197865
"17046","קרייתעקרון",469,10110,2009,31.8616715,34.8197865
"17047","קרייתעקרון",469,10999,2018,31.8616715,34.8197865
"17048","קרייתעקרון",469,10993,2022,31.8616715,34.8197865
"17049","קרייתעקרון",469,10750,2015,31.8616715,34.8197865
"17050","קרייתעקרון",469,11051,2021,31.8616715,34.8197865
"17051","קרייתעקרון",469,10500,2012,31.8616715,34.8197865
"17052","קרייתשלמה",412,290,2015,NA,NA
"17053","קרייתשלמה",412,234,2020,NA,NA
"17054","קרייתשלמה",412,NA,2009,NA,NA
"17055","קרייתשלמה",412,0,2008,NA,NA
"17056","קרייתשלמה",412,320,2016,NA,NA
"17057","קרייתשלמה",412,240,2012,NA,NA
"17058","קרייתשלמה",412,220,2013,NA,NA
"17059","קרייתשלמה",412,138,2018,NA,NA
"17060","קרייתשלמה",412,0,2011,NA,NA
"17061","קרייתשלמה",412,132,2019,NA,NA
"17062","קרייתשלמה",412,NA,2006,NA,NA
"17063","קרייתשלמה",412,374,2022,NA,NA
"17064","קרייתשלמה",412,208,2021,NA,NA
"17065","קרייתשלמה",412,302,2017,NA,NA
"17066","קרייתשלמה",412,310,2014,NA,NA
"17067","קרייתשמונה",2800,22843,2017,33.2110794,35.5762589
"17068","קרייתשמונה",2800,22363,2020,33.2110794,35.5762589
"17069","קרייתשמונה",2800,22622,2018,33.2110794,35.5762589
"17070","קרייתשמונה",2800,22511,2019,33.2110794,35.5762589
"17071","קרייתשמונה",2800,23110,2013,33.2110794,35.5762589
"17072","קרייתשמונה",2800,22336,2021,33.2110794,35.5762589
"17073","קרייתשמונה",2800,23140,2012,33.2110794,35.5762589
"17074","קרייתשמונה",2800,22032,2006,33.2110794,35.5762589
"17075","קרייתשמונה",2800,22493,2022,33.2110794,35.5762589
"17076","קרייתשמונה",2800,23090,2014,33.2110794,35.5762589
"17077","קרייתשמונה",2800,23200,2008,33.2110794,35.5762589
"17078","קרייתשמונה",2800,22940,2016,33.2110794,35.5762589
"17079","קרייתשמונה",2800,23100,2011,33.2110794,35.5762589
"17080","קרייתשמונה",2800,23140,2012,33.2110794,35.5762589
"17081","קרייתשמונה",2800,23080,2015,33.2110794,35.5762589
"17082","קרייתשמונה",2800,23179,2009,33.2110794,35.5762589
"17083","קריתחינוךעזתה",1766,0,2017,NA,NA
"17084","קריתחינוךעזתה",1766,NA,2009,NA,NA
"17085","קריתחינוךעזתה",1766,0,2016,NA,NA
"17086","קריתחינוךעזתה",1766,0,2018,NA,NA
"17087","קריתחינוךעזתה",1766,0,2015,NA,NA
"17088","קריתחינוךעזתה",1766,0,2020,NA,NA
"17089","קריתחינוךעזתה",1766,NA,2006,NA,NA
"17090","קריתחינוךעזתה",1766,0,2021,NA,NA
"17091","קריתחינוךעזתה",1766,0,2022,NA,NA
"17092","קריתחינוךעזתה",1766,0,2019,NA,NA
"17093","קריתתעופה",1746,0,2017,NA,NA
"17094","קריתתעופה",1746,NA,2009,NA,NA
"17095","קריתתעופה",1746,0,2015,NA,NA
"17096","קריתתעופה",1746,0,2016,NA,NA
"17097","קריתתעופה",1746,0,2020,NA,NA
"17098","קריתתעופה",1746,NA,2006,NA,NA
"17099","קריתתעופה",1746,0,2022,NA,NA
"17100","קריתתעופה",1746,0,2019,NA,NA
"17101","קריתתעופה",1746,0,2018,NA,NA
"17102","קריתתעופה",1746,0,2021,NA,NA
"17103","קרנישומרון",3640,6570,2012,32.1707625,35.1053194
"17104","קרנישומרון",3640,6333,2006,32.1707625,35.1053194
"17105","קרנישומרון",3640,6400,2011,32.1707625,35.1053194
"17106","קרנישומרון",3640,7369,2017,32.1707625,35.1053194
"17107","קרנישומרון",3640,7110,2016,32.1707625,35.1053194
"17108","קרנישומרון",3640,6910,2015,32.1707625,35.1053194
"17109","קרנישומרון",3640,6200,2008,32.1707625,35.1053194
"17110","קרנישומרון",3640,8135,2019,32.1707625,35.1053194
"17111","קרנישומרון",3640,9663,2021,32.1707625,35.1053194
"17112","קרנישומרון",3640,6650,2014,32.1707625,35.1053194
"17113","קרנישומרון",3640,6560,2013,32.1707625,35.1053194
"17114","קרנישומרון",3640,9418,2020,32.1707625,35.1053194
"17115","קרנישומרון",3640,9920,2022,32.1707625,35.1053194
"17116","קרנישומרון",3640,7713,2018,32.1707625,35.1053194
"17117","קרנישומרון",3640,6207,2009,32.1707625,35.1053194
"17118","קשת",4006,710,2013,32.9791,35.8087065
"17119","קשת",4006,843,2020,32.9791,35.8087065
"17120","קשת",4006,878,2022,32.9791,35.8087065
"17121","קשת",4006,799,2019,32.9791,35.8087065
"17122","קשת",4006,649,2009,32.9791,35.8087065
"17123","קשת",4006,700,2011,32.9791,35.8087065
"17124","קשת",4006,720,2014,32.9791,35.8087065
"17125","קשת",4006,784,2018,32.9791,35.8087065
"17126","קשת",4006,690,2012,32.9791,35.8087065
"17127","קשת",4006,517,2006,32.9791,35.8087065
"17128","קשת",4006,600,2008,32.9791,35.8087065
"17129","קשת",4006,800,2016,32.9791,35.8087065
"17130","קשת",4006,863,2021,32.9791,35.8087065
"17131","קשת",4006,819,2017,32.9791,35.8087065
"17132","קשת",4006,760,2015,32.9791,35.8087065
"17133","ראמה",543,7580,2017,32.933685,35.372975
"17134","ראמה",543,7300,2011,32.933685,35.372975
"17135","ראמה",543,7798,2022,32.933685,35.372975
"17136","ראמה",543,7340,2014,32.933685,35.372975
"17137","ראמה",543,7310,2013,32.933685,35.372975
"17138","ראמה",543,7651,2018,32.933685,35.372975
"17139","ראמה",543,7200,2008,32.933685,35.372975
"17140","ראמה",543,7728,2019,32.933685,35.372975
"17141","ראמה",543,7430,2015,32.933685,35.372975
"17142","ראמה",543,7794,2020,32.933685,35.372975
"17143","ראמה",543,7470,2016,32.933685,35.372975
"17144","ראמה",543,7270,2012,32.933685,35.372975
"17145","ראמה",543,7247,2009,32.933685,35.372975
"17146","ראמה",543,7505,2006,32.933685,35.372975
"17147","ראמה",543,7789,2021,32.933685,35.372975
"17148","ראסאלעין",1334,330,2014,32.915618,35.3729765
"17149","ראסאלעין",1334,412,2022,32.915618,35.3729765
"17150","ראסאלעין",1334,397,2020,32.915618,35.3729765
"17151","ראסאלעין",1334,300,2011,32.915618,35.3729765
"17152","ראסאלעין",1334,350,2016,32.915618,35.3729765
"17153","ראסאלעין",1334,304,2009,32.915618,35.3729765
"17154","ראסאלעין",1334,393,2019,32.915618,35.3729765
"17155","ראסאלעין",1334,300,2008,32.915618,35.3729765
"17156","ראסאלעין",1334,350,2015,32.915618,35.3729765
"17157","ראסאלעין",1334,330,2013,32.915618,35.3729765
"17158","ראסאלעין",1334,410,2021,32.915618,35.3729765
"17159","ראסאלעין",1334,284,2006,32.915618,35.3729765
"17160","ראסאלעין",1334,362,2017,32.915618,35.3729765
"17161","ראסאלעין",1334,381,2018,32.915618,35.3729765
"17162","ראסאלעין",1334,320,2012,32.915618,35.3729765
"17163","ראסעלי",990,656,2021,32.7719585,35.156188
"17164","ראסעלי",990,643,2019,32.7719585,35.156188
"17165","ראסעלי",990,540,2013,32.7719585,35.156188
"17166","ראסעלי",990,500,2008,32.7719585,35.156188
"17167","ראסעלי",990,663,2022,32.7719585,35.156188
"17168","ראסעלי",990,624,2018,32.7719585,35.156188
"17169","ראסעלי",990,500,2011,32.7719585,35.156188
"17170","ראסעלי",990,570,2016,32.7719585,35.156188
"17171","ראסעלי",990,530,2012,32.7719585,35.156188
"17172","ראסעלי",990,525,2009,32.7719585,35.156188
"17173","ראסעלי",990,560,2015,32.7719585,35.156188
"17174","ראסעלי",990,560,2014,32.7719585,35.156188
"17175","ראסעלי",990,523,2006,32.7719585,35.156188
"17176","ראסעלי",990,596,2017,32.7719585,35.156188
"17177","ראסעלי",990,650,2020,32.7719585,35.156188
"17178","ראשהעין",2640,42940,2015,32.084626,34.9659715
"17179","ראשהעין",2640,56343,2018,32.084626,34.9659715
"17180","ראשהעין",2640,40610,2012,32.084626,34.9659715
"17181","ראשהעין",2640,37453,2006,32.084626,34.9659715
"17182","ראשהעין",2640,38000,2008,32.084626,34.9659715
"17183","ראשהעין",2640,41460,2013,32.084626,34.9659715
"17184","ראשהעין",2640,40610,2012,32.084626,34.9659715
"17185","ראשהעין",2640,67630,2020,32.084626,34.9659715
"17186","ראשהעין",2640,45490,2016,32.084626,34.9659715
"17187","ראשהעין",2640,38441,2009,32.084626,34.9659715
"17188","ראשהעין",2640,73678,2022,32.084626,34.9659715
"17189","ראשהעין",2640,71650,2021,32.084626,34.9659715
"17190","ראשהעין",2640,50454,2017,32.084626,34.9659715
"17191","ראשהעין",2640,42170,2014,32.084626,34.9659715
"17192","ראשהעין",2640,61800,2019,32.084626,34.9659715
"17193","ראשהעין",2640,40100,2011,32.084626,34.9659715
"17194","ראשוןלציון",8300,228001,2009,31.975126,34.7783868
"17195","ראשוןלציון",8300,254385,2019,31.975126,34.7783868
"17196","ראשוןלציון",8300,251720,2018,31.975126,34.7783868
"17197","ראשוןלציון",8300,222041,2006,31.975126,34.7783868
"17198","ראשוןלציון",8300,247310,2016,31.975126,34.7783868
"17199","ראשוןלציון",8300,256048,2020,31.975126,34.7783868
"17200","ראשוןלציון",8300,249859,2017,31.975126,34.7783868
"17201","ראשוןלציון",8300,237640,2013,31.975126,34.7783868
"17202","ראשוןלציון",8300,235110,2012,31.975126,34.7783868
"17203","ראשוןלציון",8300,260451,2022,31.975126,34.7783868
"17204","ראשוןלציון",8300,257129,2021,31.975126,34.7783868
"17205","ראשוןלציון",8300,240610,2014,31.975126,34.7783868
"17206","ראשוןלציון",8300,227500,2008,31.975126,34.7783868
"17207","ראשוןלציון",8300,243980,2015,31.975126,34.7783868
"17208","ראשוןלציון",8300,235110,2012,31.975126,34.7783868
"17209","ראשוןלציון",8300,232600,2011,31.975126,34.7783868
"17210","ראשפינה",26,2780,2012,32.9923749,35.5581355
"17211","ראשפינה",26,2850,2013,32.9923749,35.5581355
"17212","ראשפינה",26,2600,2008,32.9923749,35.5581355
"17213","ראשפינה",26,2675,2009,32.9923749,35.5581355
"17214","ראשפינה",26,2910,2014,32.9923749,35.5581355
"17215","ראשפינה",26,3061,2017,32.9923749,35.5581355
"17216","ראשפינה",26,3148,2019,32.9923749,35.5581355
"17217","ראשפינה",26,2910,2015,32.9923749,35.5581355
"17218","ראשפינה",26,3237,2021,32.9923749,35.5581355
"17219","ראשפינה",26,3120,2018,32.9923749,35.5581355
"17220","ראשפינה",26,3000,2016,32.9923749,35.5581355
"17221","ראשפינה",26,2462,2006,32.9923749,35.5581355
"17222","ראשפינה",26,2700,2011,32.9923749,35.5581355
"17223","ראשפינה",26,3308,2022,32.9923749,35.5581355
"17224","ראשפינה",26,3217,2020,32.9923749,35.5581355
"17225","ראשצורים",3602,422,2006,31.6683276,35.1247681
"17226","ראשצורים",3602,910,2014,31.6683276,35.1247681
"17227","ראשצורים",3602,930,2016,31.6683276,35.1247681
"17228","ראשצורים",3602,700,2011,31.6683276,35.1247681
"17229","ראשצורים",3602,934,2017,31.6683276,35.1247681
"17230","ראשצורים",3602,933,2019,31.6683276,35.1247681
"17231","ראשצורים",3602,860,2012,31.6683276,35.1247681
"17232","ראשצורים",3602,948,2020,31.6683276,35.1247681
"17233","ראשצורים",3602,926,2018,31.6683276,35.1247681
"17234","ראשצורים",3602,978,2022,31.6683276,35.1247681
"17235","ראשצורים",3602,554,2009,31.6683276,35.1247681
"17236","ראשצורים",3602,910,2013,31.6683276,35.1247681
"17237","ראשצורים",3602,920,2015,31.6683276,35.1247681
"17238","ראשצורים",3602,948,2021,31.6683276,35.1247681
"17239","ראשצורים",3602,500,2008,31.6683276,35.1247681
"17240","רבבה",3795,1680,2013,32.118986,35.1284665
"17241","רבבה",3795,1110,2009,32.118986,35.1284665
"17242","רבבה",3795,2950,2022,32.118986,35.1284665
"17243","רבבה",3795,1400,2011,32.118986,35.1284665
"17244","רבבה",3795,909,2006,32.118986,35.1284665
"17245","רבבה",3795,2908,2021,32.118986,35.1284665
"17246","רבבה",3795,2786,2020,32.118986,35.1284665
"17247","רבבה",3795,2632,2019,32.118986,35.1284665
"17248","רבבה",3795,2389,2017,32.118986,35.1284665
"17249","רבבה",3795,1000,2008,32.118986,35.1284665
"17250","רבבה",3795,2180,2016,32.118986,35.1284665
"17251","רבבה",3795,1540,2012,32.118986,35.1284665
"17252","רבבה",3795,2466,2018,32.118986,35.1284665
"17253","רבבה",3795,1810,2014,32.118986,35.1284665
"17254","רבבה",3795,1970,2015,32.118986,35.1284665
"17255","רבדים",564,813,2019,31.7718645,34.8143065
"17256","רבדים",564,590,2013,31.7718645,34.8143065
"17257","רבדים",564,680,2016,31.7718645,34.8143065
