"SEMEL_YISHUV","year","alarm","locality","loc","date","distance","alert","month","Pop_Total","district","geometry"
1304,2014,1,"שוהם","שוהם",2014-07-29,59.7452132635492,1,7,19980,"HaMerkaz",c(34.9498535, 31.9965881)
1304,2015,1,"שוהם","שוהם",2015-03-23,59.7452132635492,1,3,20400,"HaMerkaz",c(34.9498535, 31.9965881)
1304,2016,1,"שוהם","שוהם",2016-09-20,59.7452132635492,1,9,20740,"HaMerkaz",c(34.9498535, 31.9965881)
1304,2021,1,"שהם","שהם",2021-05-16,59.7452132635492,1,5,21441,"HaMerkaz",c(34.9498535, 31.9965881)
1304,2023,1,"שהם","שהם",2023-12-02,59.7452132635492,1,12,NA,"HaMerkaz",c(34.9498535, 31.9965881)
1304,2023,1,"שהם","שהם",2023-10-07,59.7452132635492,1,10,NA,"HaMerkaz",c(34.9498535, 31.9965881)
1304,2023,1,"שהם","שהם",2023-11-20,59.7452132635492,1,11,NA,"HaMerkaz",c(34.9498535, 31.9965881)
1309,2014,1,"אלעד","אלעד",2014-08-26,65.9045567085374,1,8,43630,"HaMerkaz",c(34.9564145, 32.052637)
1309,2014,1,"אלעד","אלעד",2014-07-29,65.9045567085374,1,7,43630,"HaMerkaz",c(34.9564145, 32.052637)
1309,2015,1,"אלעד","אלעד",2015-03-23,65.9045567085374,1,3,44870,"HaMerkaz",c(34.9564145, 32.052637)
1309,2016,1,"אלעד","אלעד",2016-09-20,65.9045567085374,1,9,45850,"HaMerkaz",c(34.9564145, 32.052637)
1309,2021,1,"אלעד","אלעד",2021-05-12,65.9045567085374,1,5,49592,"HaMerkaz",c(34.9564145, 32.052637)
1309,2023,1,"אלעד","אלעד",2023-10-25,65.9045567085374,1,10,NA,"HaMerkaz",c(34.9564145, 32.052637)
1309,2023,1,"אלעד","אלעד",2023-11-20,65.9045567085374,1,11,NA,"HaMerkaz",c(34.9564145, 32.052637)
1310,2014,1,"לפיד","לפיד",2014-08-21,60.1679862408314,1,8,2510,"HaMerkaz",c(35.0323525, 31.9178914)
1310,2015,1,"לפיד","לפיד",2015-03-23,60.1679862408314,1,3,2550,"HaMerkaz",c(35.0323525, 31.9178914)
1310,2016,1,"לפיד","לפיד",2016-09-20,60.1679862408314,1,9,2520,"HaMerkaz",c(35.0323525, 31.9178914)
1310,2023,1,"לפיד","לפיד",2023-10-27,60.1679862408314,1,10,NA,"HaMerkaz",c(35.0323525, 31.9178914)
1310,2023,1,"לפיד","לפיד",2023-12-02,60.1679862408314,1,12,NA,"HaMerkaz",c(35.0323525, 31.9178914)
1311,2014,1,"אבשלום","אבשלום",2014-07-30,5.77205946735169,1,7,240,"HaDarom",c(34.3315555, 31.194878)
1311,2014,1,"אבשלום","אבשלום",2014-08-20,5.77205946735169,1,8,240,"HaDarom",c(34.3315555, 31.194878)
1311,2015,1,"אבשלום","אבשלום",2015-10-10,5.77205946735169,1,10,260,"HaDarom",c(34.3315555, 31.194878)
1311,2016,1,"אבשלום","אבשלום",2016-09-20,5.77205946735169,1,9,260,"HaDarom",c(34.3315555, 31.194878)
1311,2017,1,"אבשלום","אבשלום",2017-10-15,5.77205946735169,1,10,261,"HaDarom",c(34.3315555, 31.194878)
1311,2017,1,"אבשלום","אבשלום",2017-04-10,5.77205946735169,1,4,261,"HaDarom",c(34.3315555, 31.194878)
1311,2018,1,"אבשלום","אבשלום",2018-06-20,5.77205946735169,1,6,273,"HaDarom",c(34.3315555, 31.194878)
1311,2018,1,"אבשלום","אבשלום",2018-05-29,5.77205946735169,1,5,273,"HaDarom",c(34.3315555, 31.194878)
1311,2018,1,"אבשלום","אבשלום",2018-08-08,5.77205946735169,1,8,273,"HaDarom",c(34.3315555, 31.194878)
1311,2018,1,"אבשלום","אבשלום",2018-02-03,5.77205946735169,1,2,273,"HaDarom",c(34.3315555, 31.194878)
1311,2018,1,"אבשלום","אבשלום",2018-11-12,5.77205946735169,1,11,273,"HaDarom",c(34.3315555, 31.194878)
1311,2018,1,"אבשלום","אבשלום",2018-07-14,5.77205946735169,1,7,273,"HaDarom",c(34.3315555, 31.194878)
1311,2019,1,"אבשלום","אבשלום",2019-03-26,5.77205946735169,1,3,298,"HaDarom",c(34.3315555, 31.194878)
1311,2019,1,"אבשלום","אבשלום",2019-05-05,5.77205946735169,1,5,298,"HaDarom",c(34.3315555, 31.194878)
1311,2019,1,"אבשלום","אבשלום",2019-02-06,5.77205946735169,1,2,298,"HaDarom",c(34.3315555, 31.194878)
1311,2019,1,"אבשלום","אבשלום",2019-11-13,5.77205946735169,1,11,298,"HaDarom",c(34.3315555, 31.194878)
1311,2021,1,"אבשלום","אבשלום",2021-05-17,5.77205946735169,1,5,345,"HaDarom",c(34.3315555, 31.194878)
1311,2021,1,"אבשלום","אבשלום",2021-09-10,5.77205946735169,1,9,345,"HaDarom",c(34.3315555, 31.194878)
1311,2022,1,"אבשלום","אבשלום",2022-08-07,5.77205946735169,1,8,382,"HaDarom",c(34.3315555, 31.194878)
1311,2023,1,"אבשלום","אבשלום",2023-10-07,5.77205946735169,1,10,NA,"HaDarom",c(34.3315555, 31.194878)
1311,2023,1,"אבשלום","אבשלום",2023-05-12,5.77205946735169,1,5,NA,"HaDarom",c(34.3315555, 31.194878)
1311,2023,1,"אבשלום","אבשלום",2023-11-05,5.77205946735169,1,11,NA,"HaDarom",c(34.3315555, 31.194878)
1311,2023,1,"אבשלום","אבשלום",2023-12-03,5.77205946735169,1,12,NA,"HaDarom",c(34.3315555, 31.194878)
1313,2015,1,"פוריה עילית","פוריהעילית",2015-03-11,159.789234754616,1,3,910,"HaZafon",c(35.5455756, 32.7296485)
1313,2016,1,"פוריה עילית","פוריהעילית",2016-09-20,159.789234754616,1,9,1010,"HaZafon",c(35.5455756, 32.7296485)
1313,2017,1,"פוריה עילית","פוריהעילית",2017-07-18,159.789234754616,1,7,1081,"HaZafon",c(35.5455756, 32.7296485)
1314,2014,1,"נווה זיו","נווהזיו",2014-07-27,171.588858742908,1,7,790,"HaZafon",c(35.184838, 33.027252)
1314,2016,1,"נווה זיו","נווהזיו",2016-09-20,171.588858742908,1,9,920,"HaZafon",c(35.184838, 33.027252)
1314,2016,1,"נווה זיו","נווהזיו",2016-12-06,171.588858742908,1,12,920,"HaZafon",c(35.184838, 33.027252)
1314,2018,1,"נווה זיו","נווהזיו",2018-02-10,171.588858742908,1,2,962,"HaZafon",c(35.184838, 33.027252)
1314,2019,1,"נווה זיו","נווהזיו",2019-05-20,171.588858742908,1,5,950,"HaZafon",c(35.184838, 33.027252)
1314,2023,1,"נווה זיו","נווהזיו",2023-11-11,171.588858742908,1,11,NA,"HaZafon",c(35.184838, 33.027252)
1316,2016,1,"אל עריאן","אלעריאן",2016-06-22,116.608901526798,1,6,180,"Haifa",c(35.1250579, 32.4983555)
1316,2016,1,"אל עריאן","אלעריאן",2016-09-20,116.608901526798,1,9,180,"Haifa",c(35.1250579, 32.4983555)
1316,2019,1,"אל עריאן","אלעריאן",2019-07-31,116.608901526798,1,7,191,"Haifa",c(35.1250579, 32.4983555)
1317,2016,1,"דמיידה","דמיידה",2016-05-31,151.684896452593,1,5,480,"HaZafon",c(35.226947, 32.8141955)
1317,2016,1,"דמיידה","דמיידה",2016-09-20,151.684896452593,1,9,480,"HaZafon",c(35.226947, 32.8141955)
1317,2018,1,"דמיידה","דמיידה",2018-06-19,151.684896452593,1,6,510,"HaZafon",c(35.226947, 32.8141955)
1317,2019,1,"דמיידה","דמיידה",2019-05-20,151.684896452593,1,5,515,"HaZafon",c(35.226947, 32.8141955)
1317,2023,1,"דמיידה","דמיידה",2023-10-13,151.684896452593,1,10,NA,"HaZafon",c(35.226947, 32.8141955)
1318,2016,1,"מבואות ים","מבואותים",2016-09-20,96.1957908330847,1,9,440,"HaMerkaz",c(34.866797, 32.4016965)
1318,2017,1,"מבואות ים","מבואותים",2017-02-07,96.1957908330847,1,2,439,"HaMerkaz",c(34.866797, 32.4016965)
1320,2014,1,"עין חוד","עיןחוד",2014-07-28,130.784598977277,1,7,260,"Haifa",c(34.999556, 32.6915505)
1320,2016,1,"עין חוד","עיןחוד",2016-09-20,130.784598977277,1,9,280,"Haifa",c(34.999556, 32.6915505)
1320,2016,1,"עין חוד","עיןחוד",2016-06-22,130.784598977277,1,6,280,"Haifa",c(34.999556, 32.6915505)
1320,2019,1,"עין חוד","עיןחוד",2019-07-31,130.784598977277,1,7,305,"Haifa",c(34.999556, 32.6915505)
1321,2016,1,"אל ח'וואלד מערב","אלחוואלדמערב",2016-09-20,143.677662128357,1,9,480,"Haifa",c(35.1385386, 32.770109)
1321,2018,1,"אל ח'וואלד מערב","אלחוואלדמערב",2018-09-05,143.677662128357,1,9,696,"Haifa",c(35.1385386, 32.770109)
1321,2023,1,"אל-ח'וואלד מערב","אלחוואלדמערב",2023-10-13,143.677662128357,1,10,NA,"Haifa",c(35.1385386, 32.770109)
1322,2015,1,"הודיות","הודיות",2015-03-11,159.390848285224,1,3,290,"HaZafon",c(35.435, 32.7886105)
1322,2016,1,"הודיות","הודיות",2016-09-20,159.390848285224,1,9,350,"HaZafon",c(35.435, 32.7886105)
1322,2017,1,"הודיות","הודיות",2017-07-18,159.390848285224,1,7,360,"HaZafon",c(35.435, 32.7886105)
1323,2014,1,"בת הדר","בתהדר",2014-08-19,10.3848481049506,1,8,690,"HaDarom",c(34.596605, 31.6461865)
1323,2014,1,"בת הדר","בתהדר",2014-07-30,10.3848481049506,1,7,690,"HaDarom",c(34.596605, 31.6461865)
1323,2015,1,"בת הדר","בתהדר",2015-06-06,10.3848481049506,1,6,700,"HaDarom",c(34.596605, 31.6461865)
1323,2016,1,"בת הדר","בתהדר",2016-09-20,10.3848481049506,1,9,730,"HaDarom",c(34.596605, 31.6461865)
1323,2017,1,"בת הדר","בתהדר",2017-12-11,10.3848481049506,1,12,767,"HaDarom",c(34.596605, 31.6461865)
1323,2018,1,"בת הדר","בתהדר",2018-11-12,10.3848481049506,1,11,764,"HaDarom",c(34.596605, 31.6461865)
1323,2018,1,"בת הדר","בתהדר",2018-08-09,10.3848481049506,1,8,764,"HaDarom",c(34.596605, 31.6461865)
1323,2018,1,"בת הדר","בתהדר",2018-05-30,10.3848481049506,1,5,764,"HaDarom",c(34.596605, 31.6461865)
1323,2018,1,"בת הדר","בתהדר",2018-07-14,10.3848481049506,1,7,764,"HaDarom",c(34.596605, 31.6461865)
1323,2018,1,"בת הדר","בתהדר",2018-02-18,10.3848481049506,1,2,764,"HaDarom",c(34.596605, 31.6461865)
1323,2019,1,"בת הדר","בתהדר",2019-11-12,10.3848481049506,1,11,760,"HaDarom",c(34.596605, 31.6461865)
1323,2019,1,"בת הדר","בתהדר",2019-05-05,10.3848481049506,1,5,760,"HaDarom",c(34.596605, 31.6461865)
1323,2020,1,"בת הדר","בתהדר",2020-02-23,10.3848481049506,1,2,764,"HaDarom",c(34.596605, 31.6461865)
1323,2021,1,"בת הדר","בתהדר",2021-05-14,10.3848481049506,1,5,771,"HaDarom",c(34.596605, 31.6461865)
1323,2022,1,"בת הדר","בתהדר",2022-08-07,10.3848481049506,1,8,760,"HaDarom",c(34.596605, 31.6461865)
1323,2023,1,"בת הדר","בתהדר",2023-11-14,10.3848481049506,1,11,NA,"HaDarom",c(34.596605, 31.6461865)
1323,2023,1,"בת הדר","בתהדר",2023-10-13,10.3848481049506,1,10,NA,"HaDarom",c(34.596605, 31.6461865)
1323,2023,1,"בת הדר","בתהדר",2023-12-05,10.3848481049506,1,12,NA,"HaDarom",c(34.596605, 31.6461865)
1323,2023,1,"בת הדר","בתהדר",2023-05-13,10.3848481049506,1,5,NA,"HaDarom",c(34.596605, 31.6461865)
1326,2019,1,"מועאוויה","מועאוויה",2019-07-31,112.034359452086,1,7,10010,"HaZafon",c(35.102853, 32.5319425)
1327,2016,1,"סאלם","סאלם",2016-09-20,121.797511975583,1,9,14300,"Haifa",c(35.198599, 32.5446735)
1327,2018,1,"סאלם","סאלם",2018-10-16,121.797511975583,1,10,14833,"Haifa",c(35.198599, 32.5446735)
1330,2015,1,"אחוזת ברק","אחוזתברק",2015-03-11,140.681971924455,1,3,2100,"HaZafon",c(35.3389026, 32.6437734)
1330,2016,1,"אחוזת ברק","אחוזתברק",2016-09-20,140.681971924455,1,9,2140,"HaZafon",c(35.3389026, 32.6437734)
1330,2023,1,"אחוזת ברק","אחוזתברק",2023-12-02,140.681971924455,1,12,NA,"HaZafon",c(35.3389026, 32.6437734)
1333,2014,1,"נוף איילון","נוףאיילון",2014-08-21,53.3146909731696,1,8,2110,"HaMerkaz",c(34.9885929, 31.8686229)
1333,2015,1,"נוף איילון","נוףאיילון",2015-03-23,53.3146909731696,1,3,2130,"HaMerkaz",c(34.9885929, 31.8686229)
1333,2016,1,"נוף איילון","נוףאיילון",2016-09-20,53.3146909731696,1,9,2240,"HaMerkaz",c(34.9885929, 31.8686229)
1333,2023,1,"נוף איילון","נוףאיילון",2023-10-20,53.3146909731696,1,10,NA,"HaMerkaz",c(34.9885929, 31.8686229)
1334,2016,1,"ראס אל עין","ראסאלעין",2016-09-20,167.757521859095,1,9,350,"HaZafon",c(35.3729765, 32.915618)
1334,2016,1,"ראס אל עין","ראסאלעין",2016-05-31,167.757521859095,1,5,350,"HaZafon",c(35.3729765, 32.915618)
1334,2018,1,"ראס אל עין","ראסאלעין",2018-06-19,167.757521859095,1,6,381,"HaZafon",c(35.3729765, 32.915618)
1334,2019,1,"ראס אל עין","ראסאלעין",2019-05-20,167.757521859095,1,5,393,"HaZafon",c(35.3729765, 32.915618)
1335,2016,1,"ערב אל נעים","ערבאלנעים",2016-09-20,161.934960238027,1,9,750,"HaZafon",c(35.290128, 32.8880725)
1335,2016,1,"ערב אל נעים","ערבאלנעים",2016-05-31,161.934960238027,1,5,750,"HaZafon",c(35.290128, 32.8880725)
1335,2018,1,"ערב אל נעים","ערבאלנעים",2018-06-19,161.934960238027,1,6,788,"HaZafon",c(35.290128, 32.8880725)
1335,2019,1,"ערב אל נעים","ערבאלנעים",2019-05-20,161.934960238027,1,5,815,"HaZafon",c(35.290128, 32.8880725)
1337,2015,1,"שמשית","שמשית",2015-03-11,144.423903909102,1,3,2590,"HaZafon",c(35.2467715, 32.7328215)
1337,2016,1,"שמשית","שמשית",2016-09-20,144.423903909102,1,9,2590,"HaZafon",c(35.2467715, 32.7328215)
1338,2016,1,"קדיתא","קדיתא",2016-09-20,180.919635433475,1,9,170,"HaZafon",c(35.468309, 33.0059535)
1338,2017,1,"קדיתא","קדיתא",2017-07-18,180.919635433475,1,7,180,"HaZafon",c(35.468309, 33.0059535)
1338,2018,1,"קדיתא","קדיתא",2018-02-10,180.919635433475,1,2,186,"HaZafon",c(35.468309, 33.0059535)
1338,2019,1,"קדיתא","קדיתא",2019-05-20,180.919635433475,1,5,181,"HaZafon",c(35.468309, 33.0059535)
1338,2023,1,"קדיתא","קדיתא",2023-11-02,180.919635433475,1,11,NA,"HaZafon",c(35.468309, 33.0059535)
1340,2016,1,"מרחב עם","מרחבעם",2016-09-20,61.597067566347,1,9,400,"HaDarom",c(34.8282805, 30.88742)
1340,2017,1,"מרחב עם","מרחבעם",2017-03-21,61.597067566347,1,3,448,"HaDarom",c(34.8282805, 30.88742)
1343,2016,1,"מכחול","מכחול",2016-09-20,52.3112445887725,1,9,420,"HaDarom",c(35.075736, 31.2885145)
1343,2017,1,"מכחול","מכחול",2017-03-21,52.3112445887725,1,3,490,"HaDarom",c(35.075736, 31.2885145)
1343,2019,1,"מכחול","מכחול",2019-05-05,52.3112445887725,1,5,839,"HaDarom",c(35.075736, 31.2885145)
1343,2023,1,"מרעית","מרעית",2023-10-10,52.3112445887725,1,10,NA,"HaDarom",c(35.075736, 31.2885145)
1345,2014,1,"צור יצחק","צוריצחק",2014-08-02,85.7968629549206,1,8,3580,"HaMerkaz",c(34.9979679, 32.2410095)
1345,2016,1,"צור יצחק","צוריצחק",2016-09-20,85.7968629549206,1,9,4940,"HaMerkaz",c(34.9979679, 32.2410095)
1345,2017,1,"צור יצחק","צוריצחק",2017-02-07,85.7968629549206,1,2,5541,"HaMerkaz",c(34.9979679, 32.2410095)
1345,2019,1,"צור יצחק","צוריצחק",2019-03-25,85.7968629549206,1,3,6361,"HaMerkaz",c(34.9979679, 32.2410095)
1345,2021,1,"צור יצחק","צוריצחק",2021-05-11,85.7968629549206,1,5,6855,"HaMerkaz",c(34.9979679, 32.2410095)
1345,2023,1,"צור יצחק","צוריצחק",2023-10-12,85.7968629549206,1,10,NA,"HaMerkaz",c(34.9979679, 32.2410095)
1346,2014,1,"תראבין א צאנה","תראביןאצאנה",2014-07-29,25.2953951437845,1,7,430,"HaDarom",c(34.7375071, 31.3445964)
1346,2014,1,"תראבין א צאנה","תראביןאצאנה",2014-08-08,25.2953951437845,1,8,430,"HaDarom",c(34.7375071, 31.3445964)
1346,2016,1,"תראבין א צאנה","תראביןאצאנה",2016-09-20,25.2953951437845,1,9,490,"HaDarom",c(34.7375071, 31.3445964)
1346,2017,1,"תראבין א צאנה","תראביןאצאנה",2017-03-21,25.2953951437845,1,3,565,"HaDarom",c(34.7375071, 31.3445964)
1346,2018,1,"תראבין א צאנה","תראביןאצאנה",2018-11-12,25.2953951437845,1,11,1089,"HaDarom",c(34.7375071, 31.3445964)
1346,2019,1,"תראבין א צאנה","תראביןאצאנה",2019-05-04,25.2953951437845,1,5,1139,"HaDarom",c(34.7375071, 31.3445964)
1346,2021,1,"תראבין א-צאנע ופזורה","תראביןאצאנעופזורה",2021-05-16,25.2953951437845,1,5,1240,"HaDarom",c(34.7375071, 31.3445964)
1346,2023,1,"תארבין","תארבין",2023-10-07,25.2953951437845,1,10,NA,"HaDarom",c(34.7375071, 31.3445964)
1347,2016,1,"הוואשלה","הוואשלה",2016-09-20,61.6939881881644,1,9,1580,"HaDarom",c(34.979069, 31.0922265)
1347,2017,1,"הוואשלה","הוואשלה",2017-03-21,61.6939881881644,1,3,1724,"HaDarom",c(34.979069, 31.0922265)
1347,2021,1,"קצר-א-סיר והפזורה","קצראסירוהפזורה",2021-05-18,61.6939881881644,1,5,2731,"HaDarom",c(34.979579, 31.0833285)
1347,2023,1,"קצר-א-סיר","קצראסיר",2023-10-28,61.6939881881644,1,10,NA,"HaDarom",c(34.979579, 31.0833285)
1348,2014,1,"ביר הדאג'","בירהדאג",2014-08-21,41.0610001183177,1,8,4530,"HaDarom",c(34.709138, 31.0231595)
1348,2014,1,"ביר הדאג'","בירהדאג",2014-10-19,41.0610001183177,1,10,4530,"HaDarom",c(34.709138, 31.0231595)
1348,2014,1,"ביר הדאג'","בירהדאג",2014-07-29,41.0610001183177,1,7,4530,"HaDarom",c(34.709138, 31.0231595)
1348,2016,1,"ביר הדאג'","בירהדאג",2016-12-13,41.0610001183177,1,12,5150,"HaDarom",c(34.709138, 31.0231595)
1348,2016,1,"ביר הדאג'","בירהדאג",2016-09-20,41.0610001183177,1,9,5150,"HaDarom",c(34.709138, 31.0231595)
1348,2017,1,"ביר הדאג'","בירהדאג",2017-11-26,41.0610001183177,1,11,5265,"HaDarom",c(34.709138, 31.0231595)
1349,2016,1,"דריג'את","דריגאת",2016-09-20,54.4149658404915,1,9,1120,"HaDarom",c(35.076793, 31.3018846)
1349,2017,1,"דריג'את","דריגאת",2017-03-21,54.4149658404915,1,3,1153,"HaDarom",c(35.076793, 31.3018846)
1349,2019,1,"דריג'את","דריגאת",2019-05-05,54.4149658404915,1,5,1244,"HaDarom",c(35.076793, 31.3018846)
1349,2021,1,"דריג'את","דריגאת",2021-05-12,54.4149658404915,1,5,1307,"HaDarom",c(35.076793, 31.3018846)
1358,2016,1,"אבו כף אום בטין","אבוכףאוםבטין",2016-09-20,39.4105065767846,1,9,3280,"HaDarom",c(34.8826857, 31.2777331)
1358,2017,1,"אבו כף אום בטין","אבוכףאוםבטין",2017-03-21,39.4105065767846,1,3,3443,"HaDarom",c(34.8826857, 31.2777331)
1358,2018,1,"אבו כף אום בטין","אבוכףאוםבטין",2018-08-09,39.4105065767846,1,8,4093,"HaDarom",c(34.8826857, 31.2777331)
1358,2018,1,"אבו כף אום בטין","אבוכףאוםבטין",2018-11-12,39.4105065767846,1,11,4093,"HaDarom",c(34.8826857, 31.2777331)
1358,2018,1,"אבו כף אום בטין","אבוכףאוםבטין",2018-10-17,39.4105065767846,1,10,4093,"HaDarom",c(34.8826857, 31.2777331)
1358,2019,1,"אבו כף אום בטין","אבוכףאוםבטין",2019-05-04,39.4105065767846,1,5,4277,"HaDarom",c(34.8826857, 31.2777331)
1358,2021,1,"אום בטין והפזורה","אוםבטיןוהפזורה",2021-05-14,39.4105065767846,1,5,4705,"HaDarom",c(34.8826857, 31.2777331)
1358,2023,1,"אום בטין","אוםבטין",2023-10-19,39.4105065767846,1,10,NA,"HaDarom",c(34.8826857, 31.2777331)
1358,2023,1,"אום בטין","אוםבטין",2023-12-04,39.4105065767846,1,12,NA,"HaDarom",c(34.8826857, 31.2777331)
1358,2023,1,"אום בטין","אוםבטין",2023-11-11,39.4105065767846,1,11,NA,"HaDarom",c(34.8826857, 31.2777331)
1359,2014,1,"א סייד","אסייד",2014-07-29,41.6076141069699,1,7,3350,"HaDarom",c(34.916298, 31.2817185)
1359,2014,1,"א סייד","אסייד",2014-08-21,41.6076141069699,1,8,3350,"HaDarom",c(34.916298, 31.2817185)
1359,2016,1,"א סייד","אסייד",2016-09-20,41.6076141069699,1,9,3690,"HaDarom",c(34.916298, 31.2817185)
1359,2017,1,"א סייד","אסייד",2017-03-21,41.6076141069699,1,3,3796,"HaDarom",c(34.916298, 31.2817185)
1359,2018,1,"א סייד","אסייד",2018-11-12,41.6076141069699,1,11,5664,"HaDarom",c(34.916298, 31.2817185)
1359,2019,1,"א סייד","אסייד",2019-05-04,41.6076141069699,1,5,5875,"HaDarom",c(34.916298, 31.2817185)
1359,2021,1," אל-סייד והפזורה","אלסיידוהפזורה",2021-05-12,41.6076141069699,1,5,6289,"HaDarom",c(34.916298, 31.2817185)
1359,2023,1,"אל סייד","אלסייד",2023-10-31,41.6076141069699,1,10,NA,"HaDarom",c(34.916298, 31.2817185)
1359,2023,1,"אל סייד","אלסייד",2023-12-04,41.6076141069699,1,12,NA,"HaDarom",c(34.916298, 31.2817185)
1360,2014,1,"מולדה","מולדה",2014-08-21,46.3562737995455,1,8,260,"HaDarom",c(34.975564, 31.2610705)
1360,2014,1,"מולדה","מולדה",2014-07-29,46.3562737995455,1,7,260,"HaDarom",c(34.975564, 31.2610705)
1360,2016,1,"מולדה","מולדה",2016-09-20,46.3562737995455,1,9,330,"HaDarom",c(34.975564, 31.2610705)
1360,2017,1,"מולדה","מולדה",2017-03-21,46.3562737995455,1,3,385,"HaDarom",c(34.975564, 31.2610705)
1360,2018,1,"מולדה","מולדה",2018-11-12,46.3562737995455,1,11,1739,"HaDarom",c(34.975564, 31.2610705)
